logFC	AveExpr	t	P.Value	adj.P.Val	B	ES_Het_82_d0_1	ES_Het_82_d0_2	ES_Het_374_d0_1	ES_Het_374_d0_2	ES_Het_82_d0_2.2	ES_WT_d0_1	ES_WT_d0_2
RAP1A	-0.819850779380363	12.7915596092441	-5.22619401772747	0.000981623378163603	0.0361745981792259	-0.435752593186517	13.0772048016522	13.2463568381644	12.8603808620675	12.8164415562807	13.1286293871706	12.2482809404916	12.1636228788819
C6orf105	-0.874612958309728	5.96451099076929	-5.22330263448212	0.000984911479621705	0.0362547584990241	-0.439224325540138	6.22548582101714	6.05348156558453	6.39569760576439	6.01981054858392	6.37752649619606	5.18170904353079	5.49786585470816
TAS1R3	-0.681245882140471	7.99544813879286	-5.2195748468343	0.000989168684013039	0.036347679859358	-0.443702217666876	8.08565527681096	8.28800145010088	8.15191522899187	8.33629419349761	8.08858294762078	7.47779886216633	7.53988901236156
LRRC8D	-0.82517273693181	11.8271570941367	-5.2191393846385	0.000989667312375313	0.036347679859358	-0.444225441238147	12.1916439010659	12.1133581485788	12.0587977504045	11.7614246771321	12.1893791891193	11.3236855590531	11.1518104336035
LDB2	1.07014001705979	6.71790158527579	5.21426255035011	0.000995270532336358	0.0364894406058275	-0.450087103316672	6.21238335650449	6.11712780885935	6.67643947473977	6.63541641840922	6.41936941492354	7.67901081604228	7.28556380745185
SYP	-0.741793853374978	6.3183203788121	-5.21383160767863	0.000995767341946177	0.0364894406058275	-0.450605244439567	6.59464988334188	6.51393057853918	6.5223411654197	6.44659443698123	6.57379133459992	5.98406748655418	5.59286776624862
TCF24	0.714402955899704	5.57297500964979	5.21192560252732	0.000997967950100034	0.0365289909105717	-0.452897256055445	5.19161967426562	5.28569607169477	5.50467423684971	5.4957093738722	5.36660004028137	6.05626800091199	6.11025766967289
DLEU1	0.75048796007204	10.51205115812	5.20043842717423	0.00101134473093227	0.0368970582534257	-0.466722530477716	10.3181139418135	10.5422778290811	10.2169827855862	10.1336260628877	10.2771295139855	11.0801149548777	11.016113018608
SERPINI1	-0.647185276456156	7.29553122772008	-5.20042898468661	0.00101135580767727	0.0368970582534257	-0.466733903148605	7.42860910237105	7.41262982504045	7.5574721133343	7.58977369848958	7.41372179430239	6.90170031794601	6.76481174255678
SP9	-1.22377360073658	6.95690060396384	-5.19957494635619	0.00101235821196078	0.0368970582534257	-0.467762575594175	7.43207552874173	7.44673799128255	7.22653667864758	6.9313623688357	7.49603845336391	6.4347018931718	5.73085131370363
TIE1	-0.86945358631387	7.26053117698744	-5.19940828703749	0.00101255395151679	0.0368970582534257	-0.467963326427292	7.50385471777044	7.73918220350315	7.44314419898912	7.2809784777408	7.57757283881064	6.81051604618649	6.46846975591143
FOXL1	-1.02402123837383	7.77510119920394	-5.19755052856113	0.00101473869587532	0.0369120209355681	-0.470201390721178	7.89615342266522	8.52410754622664	7.87195416501512	8.03711006807131	8.00906827743261	7.10808472799879	6.9792301870179
MYF5	1.21092639459091	4.69654354535857	5.19713276360175	0.00101523070750128	0.0369120209355681	-0.470704749625607	4.11141972529698	4.2733039668707	4.78682001453232	4.57130632272983	4.00997284794744	5.69591358619701	5.42706835393571
EHBP1L1	-1.020481704011	6.66517345606955	-5.19460164615301	0.0010182172939987	0.0369429925646935	-0.473755024334516	6.68152578988198	7.01152576685993	7.32784851290644	7.03357931575199	6.72921890067742	6.01433731399544	5.85817859241366
ZDHHC14	-1.06869115484271	7.87146066599079	-5.1944888653536	0.00101835059468627	0.0369429925646935	-0.47389096029478	8.15205869773976	8.40377313115761	8.13475798446756	7.79338760864824	8.40002755771609	7.3024958670184	6.91372381518789
CYP26A1	-0.998636150766783	14.2480557446226	-5.19039001216275	0.00102320829341454	0.0370372849282395	-0.478832668434684	14.6416382913676	14.8506158795982	14.3684926458011	14.2280610487217	14.5780939301485	13.6664779119598	13.4030105047614
lincRNA:chr6:127683868-127683995_R	0.796611470250647	7.65612670722938	5.19037709915517	0.00102322363739496	0.0370372849282395	-0.47884824081186	7.358226521982	7.5484015160395	7.26357854916366	7.55776384633945	7.41464671654994	8.04914305947155	8.40112674105957
WARS	-0.643036884770614	13.587385739528	-5.18489935927491	0.00102975553922169	0.0372323487249999	-0.48545638484496	13.7257083788115	13.8767452061127	13.7005897232645	13.8564790588661	13.6960304516864	13.1861182432071	13.0700291147481
TRIM2	1.38082111326909	9.92371718617832	5.18004209742736	0.00103558602023449	0.0373594722583821	-0.491319831582397	9.86272714657937	9.61350484607811	9.65982057285243	9.00738248353637	9.50254929146088	11.2457542383732	10.5742817243679
HIST1H2BD	0.880628798717023	11.5549563819085	5.17939265695098	0.00103636833928189	0.0373594722583821	-0.492104076601938	11.0966339228425	11.5401137202986	11.2514575238902	11.3075895809763	11.3209460205103	11.9829117594682	12.3850421453731
ACTL8	0.691449988991047	6.82421628720684	5.17870934336524	0.00103719216541128	0.0373594722583821	-0.492929295191401	6.65684932594253	6.80619197757356	6.54519079714934	6.54298059173345	6.58208304507668	7.40548178747812	7.23073648549419
HIST1H3F	0.872220275958576	13.7022138492309	5.17815694332698	0.00103785868538649	0.0373594722583821	-0.493596465201705	13.1455513578545	13.5328256190226	13.4165033709988	13.6964658574602	13.4736940751632	14.2386423034867	14.4118143606302
DHRS12	-0.733880191678325	9.75142798222987	-5.1746694056466	0.00104207762647813	0.0374523670398181	-0.497809668805359	9.94107221639927	10.151203700386	9.87640670638045	9.79723808636472	10.0396194754451	9.30398421410557	9.15047147652799
PTTG1IP	-0.772060505399902	13.9123638710927	-5.17412439132071	0.00104273864705513	0.0374523670398181	-0.498468253993793	14.3107437982879	14.0824979677578	14.171260449924	13.901962240267	14.1982984783694	13.4565449129119	13.2652392501307
NETO2	-0.672582446883034	11.91511948775	-5.17276934786309	0.0010443841152921	0.0374701556430295	-0.500105859643799	12.1537524448785	12.1699568400857	11.9384499938174	12.0430129059578	12.2312573209864	11.4280731203139	11.4413337882103
ESPN	-0.669164102322552	8.57361151240667	-5.16974289153291	0.0010480695726529	0.0375313216646816	-0.503764422846196	8.7656803511934	8.74827174879876	8.7707339474245	8.92130627466636	8.61801395755396	8.03993448705318	8.1513398201565
FAM161B	-0.738644886855137	5.62497258771149	-5.16908509236154	0.00104887250044493	0.0375313216646816	-0.504559795033349	5.93417311194982	6.00832652509053	5.81718691584911	5.80433613282083	5.6160472340688	5.13423919750329	5.06049899669807
SORCS1	-0.859915987115191	6.6959221112418	-5.16853440850158	0.00104954520172284	0.0375313216646816	-0.505225700422798	7.08788484624886	6.7647569720586	7.21275654151712	6.73701240135236	6.9056512051966	6.09095745717689	6.07243535514215
NGEF	-0.621342801922122	8.95084490170933	-5.16669091550344	0.00105180062829868	0.0375504026008046	-0.507455250618004	9.16620389070362	9.04711545253991	9.1287782061287	9.09195722752159	9.20780230582728	8.5856107844331	8.42844644481109
PDCD1	-0.661588902901523	8.49713602511564	-5.16596924333098	0.00105268501460594	0.0375504026008046	-0.508328193802504	8.7710597652834	8.61248201758247	8.58411869732473	8.7104673058021	8.75267934373055	7.92281505279322	8.12632999329303
AMBP	-0.912683153036893	7.7445809876059	-5.16467803870849	0.00105426939056073	0.0375504026008046	-0.509890248433711	8.15796122400604	8.14300231828991	8.02894576514215	7.63734083600342	8.05948787035498	7.20742864273389	6.97790025671092
lincRNA:chr13:56235474-56268649_F	-0.697662447313849	8.90685692388785	-5.1625767846018	0.00105685336141424	0.0375504026008046	-0.512432816715081	8.96515785876959	9.03237761734755	9.28974905261379	9.18405819031358	9.05960253941456	8.38176656004814	8.43528664870778
ZBTB40	0.684383723939747	8.94118017272747	5.1614163260785	0.00105828340096405	0.0375504026008046	-0.513837288389826	8.82785175264091	8.71614009773612	8.89216928731833	8.57184698141797	8.72020171032441	9.4570538801669	9.40299749948768
ZNF79	-0.615252015444352	9.64130082770585	-5.16091629905114	0.00105890024438707	0.0375504026008046	-0.514442520980199	9.73861238826123	9.76283121331082	9.94336893832408	9.83166620130207	9.80895684796583	9.19944646307834	9.20422374169857
MCL1	-0.638372221840917	12.6565488025187	-5.16079917292973	0.00105904479080476	0.0375504026008046	-0.51458429592455	12.986229093066	12.7557175411591	12.8212948841049	12.8112978359741	12.820164975205	12.1416307724719	12.2595065156499
TMC8	-0.730639596323118	5.8494216805156	-5.1605923229178	0.00105930011941368	0.0375504026008046	-0.514834681983158	6.09424569201204	5.81399540914481	6.18385666381776	6.16113619212141	6.03764529737214	5.32317304701652	5.33189946212451
CNN1	-0.824516280715255	14.8065635842282	-5.15789300214024	0.00106263829566169	0.0376277910410554	-0.518102731707537	15.0636834732713	15.3162155918429	14.9440414799855	14.8003240880823	15.0864336889807	14.19408824095	14.2411585264845
LYPD5	-0.737771715599466	6.68367684693952	-5.15206868294945	0.00106988063692299	0.0378431069587841	-0.525157985554261	6.78588325984356	6.91238573527735	6.93525870480665	6.72785845077296	7.11095767771061	6.20313643049263	6.11025766967289
METTL22	-0.613635761917375	11.8782142967821	-5.14750296039647	0.00107559599356841	0.0380040029094122	-0.530692267886386	12.1310074056117	11.9903195520878	11.9799884061527	12.1342483611733	12.0321302759097	11.4783122947925	11.4014937817469
LPCAT3	0.702818961272516	13.0936232114892	5.13634668670933	0.00108970343721005	0.038460746342353	-0.544228600543065	12.944510880503	13.0487157374474	12.7706609651184	12.7576454413512	12.9425559454941	13.6697522318404	13.5215212786703
TFB1M	-0.783027873279662	11.6689964487462	-5.13437624882763	0.00109221623674812	0.0385077146585969	-0.546621384487743	11.9011856565086	12.0994216106993	11.9059012119735	11.6252892114917	11.9317958006004	11.1651952865233	11.0541863634267
ETV2	-0.959501146480629	8.67432622468026	-5.12571735774494	0.00110333440544042	0.0388331584074634	-0.557143268967881	8.97863910674452	8.67525871980332	8.90243629317987	9.22552537283216	8.96048755438518	7.77247937958373	8.20545714623303
INCENP	0.867126343863573	9.61803605049675	5.12533280036078	0.00110383106748046	0.0388331584074634	-0.557610831261616	9.09314369973603	9.2490661030092	9.50376669178369	9.45604614029352	9.54940569785619	10.1132117224127	10.3616122983859
HAS2	-0.957412544871012	7.80771054901392	-5.11947131850285	0.00111143183328883	0.0390583763031826	-0.564740286816972	8.16595986134829	8.22845667334862	7.99509503591119	7.73661908822881	8.28015429319129	6.96106906458044	7.28661982648882
GMPR	-0.743027350721847	5.96418431590754	-5.11701983731334	0.00111462782950556	0.0390956341564415	-0.567723638945809	6.06767450143816	6.43489247744725	6.04194368443345	6.19633883833288	6.14153972177434	5.45053171062054	5.4163692773062
LOC728724	-0.762608804734512	5.15645320766589	-5.11611459095405	0.00111581055761362	0.0390956341564415	-0.568825519166271	5.33209723496198	5.51949298119466	5.52381109601064	5.20047470986811	5.2958311659148	4.73310724767045	4.49035801804061
RGL1	-0.604771592288285	8.90415514273995	-5.11550376930608	0.0011166093932304	0.0390956341564415	-0.569569091822649	9.04349336824476	9.20122447869495	9.00892352011962	9.09162168019343	9.0394720840017	8.47449868707969	8.46985218084553
SAP130	0.71585969239712	12.4142892815961	5.11498187589658	0.00111729242716171	0.0390956341564415	-0.570204454538517	12.1736308239426	12.3888199499222	12.1895992574348	12.049162066332	12.2475776069245	13.0302158690886	12.8210193975281
P4HTM	-0.759731624953542	10.2367660289146	-5.10945287650512	0.0011245569021611	0.039307607512556	-0.576938121432035	10.2881732457853	10.3593687107588	10.6877366141373	10.5607932489656	10.373089217717	9.67362094233491	9.7145802227036
lincRNA:chr1:9206863-9241488_R	-0.717553949529851	9.27744683742493	-5.10762179046557	0.00112697419653257	0.0393498803863255	-0.579169199128698	9.43480114148725	9.52053607325658	9.58888174330584	9.56087339857489	9.30721890125701	8.63728761657017	8.89252898752276
HCN3	0.760648679948136	8.31761890981893	5.10043347494804	0.00113651928452525	0.0396406731605773	-0.587932730737641	8.13270121452491	8.19522673435759	8.12874419574944	7.88058876972655	8.16419266338171	9.01595981280368	8.70591897818866
SHF	-0.868614412600918	9.68968879422423	-5.09538066236499	0.00114328200475241	0.0398339014639778	-0.594097531812369	9.68858111957086	9.99466520133094	10.0800619389933	10.1457990048452	9.7802144386679	9.19295961569523	8.9455402404662
Q982T4	-0.712306254487156	10.7455430461284	-5.09205051295719	0.00114776332544393	0.0398764847195053	-0.598162696499686	10.8573782951594	11.1102596506628	11.0832142518716	10.8055108091221	10.8889325873792	10.2918225868235	10.1816831418803
lincRNA:chr19:19898630-19899166_R	0.751180169922412	6.51609099128785	5.09153034904373	0.00114846504564155	0.0398764847195053	-0.59879782206643	6.28970435964164	6.1951594619326	6.22776888179596	6.58461222077899	6.21009550382945	7.03240884305244	7.07288766798384
C19orf2	-0.639282646610936	11.2557114806688	-5.09126815510761	0.00114881893396857	0.0398764847195053	-0.599117979317913	11.4090778785166	11.4403605700302	11.5322862820687	11.3956467764428	11.4144468200154	10.9213515277735	10.6768105098342
FAM123B	0.724483927556987	8.26027879343785	5.09059727935734	0.00114972497508561	0.0398764847195053	-0.599937213801229	8.09271582539422	8.17230392116705	8.01045955205544	7.83218726290096	8.15875036630444	8.85670084132266	8.69883378492015
BCKDHA	-0.632686545371067	9.47120611404814	-5.08993177472541	0.00115062453990039	0.0398764847195053	-0.600749957543792	9.73883662096274	9.64415010406263	9.5579192850198	9.60534928596238	9.7136131961918	9.10922070202138	8.92935360411622
TRIM4	-0.671731953598402	8.67989257724225	-5.08840025152999	0.00115269765069191	0.0398978254963327	-0.602620579402186	8.79697611765025	8.98564614278465	8.92870340103007	8.80315721391462	8.84459708740084	8.32757767850674	8.07259039940862
LRGUK	0.93251437625867	5.0626645562078	5.08691364043593	0.00115471390213284	0.0398978254963327	-0.604436688938873	4.87198872297912	4.68834513210268	5.09941911835583	4.462408701771	4.85899771117512	5.79299702451648	5.66449548255437
CXCR2	-1.16242162714766	8.17495852239977	-5.08676589817554	0.00115491449314061	0.0398978254963327	-0.604617195894093	8.65642039328117	8.24658479436698	8.58397767556803	8.44357243430994	8.60483963896939	6.94306715596225	7.74624756434063
EEFSEC	0.68417207962318	7.9134043271168	5.08359535099566	0.00115922843491218	0.0400044329704809	-0.608491679524537	7.69497902277058	7.66196826775375	7.7432048886982	7.90061292235994	7.58886784882556	8.48200803011038	8.32218930929919
MAP3K3	0.819499592922497	11.4920440181597	5.08063215816302	0.00116327629044847	0.0401016420253332	-0.612114164660834	11.2338827678159	11.438505975962	11.2360094504392	11.0669584755561	11.3141497168502	12.2754094923079	11.8793922481864
A_33_P3309725	-0.83615815507492	4.76389271535881	-5.07722570424198	0.00116794890253966	0.0402149153091422	-0.616280197534061	4.72221705945193	5.12186271293839	4.93524495276338	4.98050266662718	5.25414783512021	4.2012769704709	4.1319968101397
CDH6	-0.606035605285539	6.04653740436684	-5.0764389247808	0.00116903105865358	0.0402149153091422	-0.617242667901495	6.25455152082289	6.22665417339444	6.26632049031609	6.0830058367056	6.26792015100308	5.63936580551649	5.58794385280927
SH2D5	-0.700407635769371	13.0252395377297	-5.07296249704661	0.00117382585878709	0.0403372626600284	-0.621496532177821	13.0689957815253	13.2258280787788	13.3951971117317	13.2091118342421	13.227647219184	12.6338030673851	12.4160936712609
MBL1P	-0.946596593158177	6.37993949437986	-5.06957327598118	0.00117852123426921	0.0404367871554045	-0.625645472664358	6.63029180199903	6.51818802672457	6.7943566555807	6.85512317817162	6.45401865679219	5.95612507785595	5.45147306353494
SPARCL1	0.681634688426681	6.86285581171359	5.06776558485973	0.00118103403556249	0.0404367871554045	-0.62785909212058	6.54867809810874	6.60773189882578	6.84237494147437	6.60995349483929	6.73177678471024	7.42441594047251	7.27505952356421
MAGEB18	1.27641963382975	3.6160086916424	5.06735534463942	0.00118160511547484	0.0404367871554045	-0.628361524160599	3.16127852857576	2.93958291774127	3.39859255251306	3.80817795973722	2.94895487988793	4.41838868382632	4.63708531921527
BCAR3	-1.00340287525429	9.86845462825085	-5.06729645249606	0.00118168712195552	0.0404367871554045	-0.628433653045016	10.4108304176849	10.3684732243137	9.93041460005279	9.83919313446973	10.2267944436678	9.26704281763896	9.03643375992804
POLR3G	0.673007084442345	12.1673977584125	5.06563611307509	0.00118400170189022	0.0404632929669463	-0.630467393426692	11.8192562979279	12.0410663751906	12.05026136807	12.0827648560238	11.8822012027896	12.5862929682536	12.7099412406319
C4orf19	0.729638480877164	6.04499259275147	5.06495985255209	0.00118494586642314	0.0404632929669463	-0.631295862382206	5.87056062811847	5.86747506772054	5.97603006459726	5.70446931603874	5.76408720031495	6.7259857349576	6.40634013751271
TNFAIP3	-0.667805903407745	7.40320261138903	-5.06321485582482	0.00118738598375198	0.0405041604111918	-0.633433936166441	7.71029364627986	7.42498067764674	7.69508089325644	7.59832386019062	7.54134241301114	6.97268793604896	6.87970885328947
THC2696614	0.777905816278024	7.76808312904865	5.06004524193548	0.00119183237832328	0.0406133089839304	-0.637318731238255	7.43979303029237	7.68357677060421	7.7432048886982	7.32492708388957	7.53761984850457	8.38762078884574	8.25983949250587
LOC645967	-0.600625995012045	7.08870743219197	-5.05456789289753	0.00119955937963502	0.0408276598482146	-0.644035607018521	7.21512471102993	7.31527814849737	7.34719342993428	7.26990224734316	7.15407575988661	6.67324467965512	6.64613304899733
RHBDL3	0.827722771372218	7.18231276179125	5.05284607493394	0.00120199976156715	0.0408276598482146	-0.646148024963977	6.85255066302712	6.79987016580369	7.03082374932521	7.01696641239123	7.02889171644866	8.00941824845844	7.53766837708436
OSBPL3	0.748352258066167	8.51075577082822	5.05212085710891	0.00120302926890571	0.0408276598482146	-0.647037897077231	8.4509934568265	8.31689671192142	8.29768099153142	8.05360139993009	8.36553163955141	9.14537151601658	8.94521468002008
FANCE	0.665816582157594	12.7389405602082	5.05204588468104	0.00120313575388421	0.0408276598482146	-0.647129895938317	12.5172223669549	12.3512955756614	12.6223221706715	12.6526478329964	12.6000483088175	13.2020063063056	13.2270413600503
VIM	-0.657076754439483	16.3634825526033	-5.05067337144323	0.00120508699923222	0.0408513206805288	-0.648814263071732	16.4357575135907	16.5769729169986	16.6126961748087	16.5155603735432	16.6151068618461	16.0191555162588	15.7691285111771
SRI	0.779043357263006	9.09909521642675	5.04916388452783	0.00120723699768477	0.0408816628623458	-0.650667060297849	9.00444880167603	8.69335792176586	9.00100678328602	8.75663634917007	8.92710714443149	9.5043967810733	9.8067127335845
JOSD2	1.08673729604127	4.76221013133603	5.0422389084695	0.00121715467410411	0.0411747121685249	-0.659171505573354	4.72221705945193	4.53848817860777	4.61811791601631	3.94208876787156	4.43765688324504	5.57123521146463	5.50566690269495
FAM19A2	-0.693130223513146	6.10401670001698	-5.03700851866048	0.00122470488071601	0.0413680858533112	-0.665599743058348	6.20399286380413	6.27091095288152	6.16695027459915	6.4143967855981	6.45401865679219	5.68427017514643	5.53357719129732
LOC100505585	-1.30859764721874	6.22065797624602	-5.03652141107126	0.00122541065317387	0.0413680858533112	-0.66619862054356	6.69420735089926	6.08816162498421	6.98308417601914	6.72785845077296	6.479403488867	5.01437513264289	5.55751560953666
TNS3	1.09529921641797	9.53540176092325	5.03137418436689	0.00123289591325129	0.041493816245785	-0.672529139831965	9.36285162828448	9.27509540720148	9.35037667370546	8.82964883694611	9.29432309216735	10.6195853625729	10.015931325585
lincRNA:chr8:133071643-133092468_R	0.794666865015926	13.6729223301507	5.03126031082037	0.00123306207972291	0.041493816245785	-0.672669237746011	13.4179270407143	13.679492116621	13.483345277877	13.1604749730762	13.4881338638709	14.2517864358915	14.2292966030041
ARHGAP22	0.74882115477165	11.4594435170126	5.03082382893195	0.00123369923084061	0.041493816245785	-0.673206257158181	11.2251896257907	11.3639611186	11.3008539810105	11.1183744535646	11.2190938992804	12.1892556272802	11.7993759135616
lincRNA:chr8:42877093-42885518_R	0.849882269675479	4.97863341214176	5.03046047179264	0.00123422991503716	0.041493816245785	-0.673653330896444	4.62031923215321	4.93877716874306	4.99074817107576	4.55507651179436	4.5741284488346	5.57123521146463	5.60014914092672
C9orf9	-0.998452489294123	7.28483967071865	-5.02739692716441	0.00123871423299301	0.0415436257300269	-0.677423515883927	7.64472475136528	7.71348408529563	7.56044132428668	7.1788061953954	7.75310269624187	6.77489172637489	6.36842691607081
SH3KBP1	-0.686927608960586	9.65746242210318	-5.02629802330338	0.00124032714009128	0.0415436257300269	-0.678776245737046	9.88350492754429	9.86827017342983	9.86456012490644	9.81615973988393	9.83614230040941	9.35416166876261	8.97943801978577
LOC100130894	-0.605707483289564	5.9232488845577	-5.0254929193871	0.00124151029167636	0.0415436257300269	-0.679767431292074	6.15220563351836	6.08816224352943	6.06407763525984	6.12176404589354	6.05533126928672	5.38535658174772	5.59584478266831
ENST00000415246	0.877885239212459	5.2231191031668	5.02527767069519	0.00124182682375085	0.0415436257300269	-0.680032446760382	4.91924207840562	4.79936941821186	5.28523368952351	4.85277015727454	5.00485840211494	6.01433731399544	5.68602266264166
STAG3	-0.608127237420202	10.3144869953676	-5.02510030499752	0.00124208771406349	0.0415436257300269	-0.680250825816028	10.476752480314	10.5532593329321	10.5760783593922	10.4791889666298	10.3559090338846	9.89256856996491	9.86765222445573
LOC729013	0.680018965664284	8.95078891409691	5.02345989263984	0.00124450348608207	0.0415817334011238	-0.682270790093979	8.94070397345045	8.72956277784546	8.75793729440389	8.57632540333423	8.77795945621584	9.46637311805628	9.40666037537223
lincRNA:chr5:141705866-141714891_F	-0.63197194283009	7.76070357078993	-5.01984088417776	0.00124985136752663	0.0417176311474538	-0.686728613821324	7.90110338125042	7.86933439361864	8.10388676688136	7.86473831536603	7.96727205801902	7.26990224734316	7.34868783305085
CA11	-0.764182232120313	10.5398498540268	-5.0189097405824	0.00125123142409305	0.0417209479044823	-0.68787590413837	10.6003849356509	10.743620946455	10.9114260281955	10.9524512919997	10.5830549708619	10.0407458097187	9.94726499530593
A_33_P3386723	-0.78467522202973	13.084512757004	-5.01692288792489	0.00125418176665487	0.041758806349765	-0.690324411640508	13.0785253534202	13.4253587485402	13.3180513460561	13.5348023333393	13.1867906065638	12.5587424721543	12.4893184389541
CDC14B	-0.714298706959432	7.9555657825788	-5.01641947504173	0.00125493051589833	0.041758806349765	-0.690944891385387	8.0961109200251	8.04792513435796	8.38688279110299	8.23550842375833	8.03182836787738	7.44465376462598	7.44605107630386
CHCHD10	0.728883384222189	12.2571184699629	5.01136279358105	0.00126247889750835	0.0419492416743536	-0.697179649109922	12.1916439010659	12.0296178162934	12.0430129059578	11.9160176844162	12.0640380646209	12.9523764227651	12.603122494621
SLC24A5	0.718691242183256	6.81689674588533	5.01086221941935	0.00126322884496856	0.0419492416743536	-0.697797058174355	6.79841275656462	6.49967362150011	6.47930242987481	6.71022709711185	6.57016604982777	7.23794314119235	7.42255212512582
LPAR6	-1.08078965307684	7.37593812422383	-5.00555859968498	0.00127120477273363	0.0421288166515871	-0.704340921192649	7.90826183746698	7.32463999663909	7.81163576741167	7.47927551822522	7.89986272005737	6.81374726400059	6.39414376576586
HERC4	-0.621239552951143	9.33363320876692	-5.00445209767141	0.00127287577876149	0.0421288166515871	-0.705706722889665	9.55659661526749	9.55604670173657	9.52221551849236	9.3648997593747	9.55589252460795	8.9625910648166	8.81719027707274
C2orf74	-0.74119949880067	8.64991233448899	-5.00346029016122	0.00127437563072858	0.0421288166515871	-0.706931112556798	8.77543067571241	8.96829367281278	8.89677269767297	8.72864908487438	8.93927196823051	8.29987399796762	7.94109424415227
PSCA	-1.46679942135679	6.05237795281088	-5.00241903287776	0.00127595235524904	0.0421288166515871	-0.708216711089539	6.95712703677533	6.8937868496218	6.31694587253317	6.28285889791487	5.90659885200465	5.02484885274864	4.98447930807771
GIGYF2	0.650335508885476	9.16905735079311	5.00217094730838	0.00127632833551038	0.0421288166515871	-0.708523036997894	8.90329211840322	8.92471979092629	9.10050108939783	8.88766555801826	9.1000574702407	9.57114580413048	9.69601962443498
GRPR	-1.71551259170701	10.4304413281527	-5.00212652008736	0.00127639567901024	0.0421288166515871	-0.708577894912675	10.706792325848	10.3809085524635	11.5048783047983	11.4722732432464	10.5380864882746	9.16469228254375	9.24545809989452
KIAA0889	1.52307966540344	6.50627660613847	5.00073947295074	0.00127850015505923	0.0421555663475349	-0.71029074803867	5.89197672487335	5.81974339315558	6.34598964859633	6.25423393760339	6.0436112330302	7.01926206173976	8.16911924397065
PLA2G2A	-1.13010583436411	6.69028983662215	-4.99844340441273	0.00128199222491788	0.0422279683631444	-0.713126795292966	7.49564498949279	7.13631879744921	6.78995947514976	6.68436648281511	6.95959634443831	5.9593879373265	5.80675482968336
MAGEE1	0.874694199116672	7.96122825988189	4.99006777236603	0.00129481988460712	0.042607245108128	-0.723479052074805	7.72915046401829	7.92782702204267	7.48322989537787	7.53073243384931	7.88563834252609	8.72724631116349	8.44477335019554
PADI3	-1.35479646119626	7.314173539587	-4.98889153827414	0.00129663262018081	0.042607245108128	-0.724933739261614	7.10647762696521	7.82221840690787	7.9164354650975	8.15643092342689	7.50472879153219	6.31380057290714	6.3791229902722
PBRM1	0.614618684762948	10.9648967165517	4.98837451361701	0.00129743030810888	0.042607245108128	-0.725573228004777	10.7061248125787	10.8720741831044	10.9097443047127	10.7205700857414	10.7379435041031	11.3978871925093	11.4099329331127
ZFP64	0.713560858007554	8.66115463250199	4.97928143742284	0.00131154809812278	0.0430274948565416	-0.736826850827128	8.6039552072759	8.38118957122328	8.51777449070956	8.24883410661969	8.53464713238503	9.25035438054669	9.09132753875381
SLC2A4	0.681563124813049	7.25124830030793	4.9779387532016	0.00131364701230633	0.0430529967001038	-0.738489641125623	7.06649482144398	7.00618896327928	7.25772906829455	6.88861839457435	7.06354864707168	7.77356922603252	7.70258898145912
ARL15	1.0624712004765	6.2736959777001	4.97611483636756	0.00131650412057498	0.0431032710914282	-0.740748838622208	5.65736688633541	5.92841046340425	6.3745256092969	6.16154398294041	5.72881694584282	6.99232028809707	7.07288766798384
NTHL1	0.676231363619493	11.9723731122669	4.97375867426741	0.00132020509657681	0.0431810456136372	-0.74366806161951	11.7333492201833	11.859898110605	11.841775659918	11.7010558670826	11.7597418983746	12.616744124935	12.2940469047694
EHD2	-1.04916647026798	10.8157903618684	-4.97273370645353	0.0013218186502319	0.0431904575412284	-0.744938236944699	11.029922455833	11.5173288209607	10.8521650400509	10.872584810551	11.3057599251865	10.1568673610034	9.97590411949348
LOC100131564	-0.660888242441497	7.16604160251507	-4.97050346581278	0.00132533710200419	0.0432620308336579	-0.747702587361099	7.29444001644755	7.31569716376031	7.46305769809316	7.47940002792831	7.22173916697673	6.61546165741273	6.77249548698669
ASGR1	-0.594464419627447	9.53956901420067	-4.96754091992756	0.00133002678513211	0.0433716542334822	-0.751375805243462	9.7639776411011	9.63958315167538	9.71312640846189	9.62509223241428	9.80530052253279	9.08079299363331	9.14911014958597
PTGER1	-0.635081939071233	6.60037728653257	-4.96346819750441	0.00133650368403784	0.0434526293376734	-0.756427724034186	6.62883590349251	6.8127507036928	6.91818948702031	6.82662494417337	6.72274530724276	6.14566590349896	6.14782875660727
FOXL2	-0.846462579063591	6.89131187023619	-4.96340307934872	0.0013366075235507	0.0434526293376734	-0.756508519191305	7.06361131228044	7.28265713823935	7.03503554704299	6.97146342312972	7.31302418629357	6.49791864100022	6.07547284366703
FOXA2	1.46113379295336	5.70920438420204	4.96324343113632	0.00133686214128591	0.0434526293376734	-0.756706605000798	5.09242649002521	5.99020201339673	5.15962977460807	5.04505063922246	5.17137901382438	7.05334395003658	6.45239880830088
MTRR	-0.700585813042271	9.24966468536014	-4.9622493720859	0.00133844873427088	0.0434526293376734	-0.757940086460337	9.44845444003461	9.49332750743573	9.53010559491681	9.29412955021595	9.48314320997226	8.91186181206356	8.58663068288203
MARVELD1	0.618072799401494	13.6636363057017	4.96179216203104	0.00133917917104166	0.0434526293376734	-0.758507468235114	13.3657476783228	13.5733567075374	13.4927148172099	13.5691400682607	13.4342611151753	14.1667080274868	14.0435257259187
