logFC	AveExpr	t	P.Value	adj.P.Val	B	PP2_Het_82_d14_1	PP2_Het_82_d14_2	PP2_Het_374_d14_1	PP2_Het_374_d14_2	PP2_WT_d14_1	PP2_WT_d14_2
lincRNA:chr7:22611226-22701411_R	-0.864190347492026	4.81919602676642	-4.1314882324374	0.00492574868396613	0.0431220266725988	-2.44279912762922	5.00598128127952	4.98904563180209	5.54366428461484	4.89034670602528	4.13507919453345	4.35105906234336
HIST1H2BM	1.44816738219497	11.9922336793404	4.13039401561907	0.00493225590723999	0.0431582327934883	-2.44423119796617	11.9689215980268	11.7731502100947	11.2718104960756	11.024162570238	13.4124286590695	12.502928542538
KIAA0317	0.590608318902731	9.18617687162577	4.12857956133162	0.00494306724794476	0.0432296112043749	-2.44660627655516	9.05131769078713	9.06860949877644	8.91702555977411	8.92027697862842	9.75122587305517	9.40860562873334
THC2544198	0.661726506677465	10.0210245525837	4.12763777744687	0.00494868913169272	0.0432671620620381	-2.44783924073326	9.56392638759385	9.91564853581696	9.87075261438084	9.85146866363987	10.6177961386682	10.3065549754025
C17orf108	-0.623323747614422	11.454302142777	-4.12726644685285	0.00495090769147614	0.0432749449598117	-2.4483254150015	11.5735207778515	11.6882373879733	11.7382381453952	11.6483105900404	10.8325205487036	11.2449854066978
FAM84B	-0.689188595381111	10.8898982266387	-4.12612439313149	0.00495773791258611	0.0432821284623755	-2.44982080572599	10.8820854595448	11.3719987176014	11.0244353112469	11.1999915453363	10.4976040776581	10.3632742484444
ZDHHC8P1	0.61201284826986	10.4453681186315	4.12601836173308	0.00495837257640622	0.0432821284623755	-2.44995965163115	10.1075789392894	10.1705296850949	10.2126884210291	10.4746582980859	10.9378439948039	10.7689093734855
TMEM200C	0.625089413510837	7.79344776227282	4.12568834164974	0.00496034852562578	0.0432877776371045	-2.45039181662936	7.71106638832654	7.7157822199387	7.55079518821837	7.36269470125988	8.11718125831865	8.30316681757477
NODAL	-1.36538407426467	5.41224990205118	-4.1241137663229	0.00496978804727047	0.0433431474591192	-2.45245396115612	5.62874513111656	5.48565226779859	6.65439543202448	5.70071887628467	4.59800691489053	4.40598079019228
lincRNA:chr15:25304708-25317987_F	0.601184125149215	8.13868893923275	4.12396435275292	0.00497068480545382	0.0433431474591192	-2.45264965976023	8.11537765305936	7.86941151365858	7.94815808087605	7.82022967580471	8.67298372822014	8.40597298377764
GPR110	-0.749126841245215	4.42268381364799	-4.12344470065283	0.00497380507140242	0.043357156562284	-2.4533303141978	4.46432639204781	4.63443103977534	4.56728324114074	5.02353036995504	3.99676570049264	3.84976613847639
lincRNA:chr7:37608600-37696850_F	-0.666066839999768	6.51395167108781	-4.12325357648533	0.00497495322558301	0.043357156562284	-2.45358066381058	6.74460439316159	6.54170368918979	6.63728338962855	7.02030433237102	6.05802841397697	6.08178580819897
LOC253039	0.657747595100619	5.80455776428963	4.12203876723215	0.00498225787916737	0.0433795774326457	-2.45517204298839	5.76839461087221	5.70256597190317	5.39387759057495	5.47639609034071	6.12622320771352	6.35988911433323
A_33_P3349619	0.605747771099174	5.83128043698111	4.12189688609159	0.00498311178270082	0.0433795774326457	-2.45535791898477	5.70895817246972	5.76076503417959	5.66591698469419	5.38181786178207	6.1988466211717	6.27137794758943
EPB41L2	-0.71642211485807	9.72099021861973	-4.1217965830126	0.00498371554848903	0.0433795774326457	-2.45548932607659	10.0865728778173	9.8219211836848	9.89580308119875	10.0348932182555	8.99810431604029	9.48864663472174
LOC100129269	1.56625253110615	9.02147507282513	4.12171878837989	0.00498418388219887	0.0433795774326457	-2.45559124586498	8.05169398811175	8.90805989019408	8.74143056279991	8.29637914205324	10.6610948327714	9.47019202102042
TTC30A	0.704259567001828	7.42848736393503	4.12019308354644	0.00499337864483112	0.0434247987487089	-2.45759027196593	7.39998660524873	7.10991363055303	7.10899946908806	7.15603699484786	8.11953356893932	7.67645391493317
LENG8	0.794896427264134	8.1151471966178	4.11878345827335	0.00500189048390927	0.0434756100038186	-2.45943751107192	7.96798466389721	7.79667808638394	7.76430168995365	7.87176244321757	8.32660177679477	8.96355451945968
GUSBP10	0.679200233867122	6.50182141769648	4.11414127956255	0.00503003505249322	0.04370857612832	-2.46552290390816	6.27836478893361	6.15725485171616	6.34975350976734	6.31631220854598	7.19729479271653	6.71194835449927
SMTN	0.630328821883738	9.28161956231011	4.11367299595574	0.0050328838472097	0.0437113937905912	-2.46613694871631	9.1418400560224	9.20583596100518	9.01384923787588	8.92451456515865	9.53214651054926	9.87153104324927
BCAS1	-1.20246926653573	5.40276207675654	-4.11364686179297	0.00503304288634643	0.0437113937905912	-2.46617121852869	6.49782618684387	5.56685681655425	5.51106008054185	5.63859757846716	4.6428464499884	4.5593853481437
LRRTM4	-1.13719430746663	6.65017057687284	-4.11175539332466	0.0050445681317988	0.0437881417611536	-2.46865177362254	7.1255618786083	6.65647188976442	6.74040262901374	7.59450498672708	5.78295463945932	6.0011274376642
ENST00000451368	0.87693673257441	8.72908521166638	4.10935288554909	0.00505924928390278	0.043903879574241	-2.47180328566361	8.62630842105772	8.69085510536791	8.21626905699191	8.21365928648209	9.08788165119677	9.53953774890187
ENST00000519048	0.602113319030441	4.22682348968645	4.10867519920936	0.0050633989824206	0.0439281887217885	-2.47269240030095	3.96767242091583	4.14224591679593	3.82099471863432	4.17356314369245	4.56881921811438	4.68764551996577
TMBIM1	0.745972389395579	11.9921692358325	4.10521943809361	0.00508461823388229	0.0440795511100578	-2.4772273571337	11.9087005096525	11.8370002418233	11.6817223163411	11.5466240229857	12.2534805449253	12.7254877792672
ATP10B	-0.668355726030845	7.99061153211053	-4.10517283007206	0.00508490508860845	0.0440795511100578	-2.47728853230108	7.96993568469671	8.32524380538464	8.30621270768177	8.25219489872011	7.70382265404111	7.38625944213882
lincRNA:chr4:80466601-80771576_F	0.627773502188781	9.20649573537117	4.10376973285155	0.0050935489845438	0.0441309960823094	-2.47913031104992	8.98611350363884	8.95005044813434	9.21661357143712	8.83617408202269	9.74419548778581	9.50582731920825
lincRNA:chr8:32772708-32913758_F	1.09955340700657	10.7372926981574	4.1033769404932	0.00509597171730415	0.0441402474433973	-2.47964596258668	10.4185857453897	10.4416296975702	10.3956497439939	10.2272343963339	11.9727942135674	10.9678623920896
L2HGDH	0.692322107099711	9.51174043903807	4.10267699321879	0.00510029212490655	0.0441659267817864	-2.48056489830703	9.29220863021397	9.31667934815852	9.27442142167131	9.24055621330889	9.70246406618629	10.2441129546895
ZNF512B	0.647796898725303	12.381478339355	4.10216888520165	0.00510343094048372	0.0441755164954231	-2.48123202016431	12.2605029333791	12.171828223334	12.2122631958416	12.0175898065649	12.6068234189955	13.019862458015
CELA3B	1.41307827891229	6.53272578863975	4.10205874380791	0.00510411161521234	0.0441755164954231	-2.48137663561382	5.81846280352071	5.43724130657093	6.73304845892429	6.25804621366003	7.40370386873012	7.54585208043243
ADCY1	0.617876562792062	8.33034190408601	4.10092065821951	0.00511115086017576	0.0442153829591151	-2.48287104412445	8.229179298095	8.08754652045275	8.01619447620539	8.16461190453482	8.55126048060599	8.93325874462211
lincRNA:chr18:33196451-33198554_F	0.977973212736115	7.27869626684653	4.10087518091637	0.00511143236713103	0.0442153829591151	-2.48293076385272	7.23153747750704	6.93768800900272	7.06253669970725	6.57905859752095	8.22358759728003	7.63776922006118
FLJ11235	-0.696951947224006	7.51104330196974	-4.10026037499274	0.00511523972782207	0.0442365714396761	-2.48373814235199	7.6446346343795	7.65209525393783	7.79876626848301	7.87794631404395	6.80745725260226	7.28536008837187
THC2682885	-1.1644055962853	4.29757999336388	-4.0997782792605	0.00511822743114361	0.0442506621614558	-2.48437128129665	4.99074817107576	4.25562890030986	4.45338226675873	5.04310143035825	3.24542572363483	3.79719346804587
B3GNT4	-0.717926523979411	5.70076332098249	-4.09919128476524	0.00512186782501678	0.0442703868759808	-2.48514223038025	6.26541241188684	5.72541246310439	5.94972038108903	5.81974339315558	5.25910087734742	5.18519039931168
C17orf6	0.805276138319996	4.97173201497135	4.09811508958327	0.00512854954035619	0.0443163815321442	-2.48655581899959	4.86334105919009	4.31255239840074	4.81611042280097	4.82122266173362	5.37705239214612	5.64011315555658
FLJ10038	0.733622211260176	7.29498425789919	4.09719737907685	0.00513425487573575	0.044353917021173	-2.48776137125228	7.24800291560125	7.10258406806763	7.12588295534882	6.72530414423217	7.90313888913532	7.66499257500997
A_24_P887857	-0.77255049086899	4.49197328519898	-4.09635149091796	0.00513951989785702	0.0443758652829282	-2.48887268331186	4.56463392958872	4.95630968114994	4.78308700213763	4.69392984907827	4.23327052586183	3.72060872337747
AR	-0.638910505454747	8.814226199869	-4.09589783852274	0.00514234599830071	0.0443885017452682	-2.48946872657451	9.23219977024761	8.85293606681829	8.98468891791098	9.03896071843878	8.24912215542098	8.52744957037736
MYB	0.717171002747022	8.03282480714989	4.0955076259323	0.00514477826155443	0.0443949973122297	-2.48998144190249	7.94883266322588	8.04347416866138	7.59025226391138	7.5925121291382	8.53123849545683	8.49063912250564
AKIRIN2-AS1	0.72034448182364	8.78358599427877	4.09362100945223	0.00515655578312814	0.0444758055988789	-2.49246065471509	8.65569329921885	8.62221821212331	8.47945873131501	8.41651442535972	9.52149335137849	9.00613794627723
NXF5	0.903263588811881	8.86236892576228	4.09329212516918	0.00515861194084691	0.0444807534841494	-2.49289289671791	8.78087865486731	8.60379836506339	8.30646307024239	8.55398416112685	9.13758460549493	9.7915046977788
lincRNA:chr17:70400662-70441259_R	0.72761582599785	5.48296839429518	4.09274541599821	0.00516203192322677	0.0444807534841494	-2.49361145402642	5.14930792299118	5.10833394397253	5.22768118521249	5.47639609034071	6.18701438773412	5.74907683552003
AK124642	0.622925581566683	8.04105874029116	4.09265607208173	0.00516259105883196	0.0444807534841494	-2.49372888575142	8.01786176359337	7.91473160320989	7.58760272839134	7.81347142388112	8.43090387506816	8.48178104760307
LOC643923	-2.39572441052862	6.1615352485588	-4.09179003113476	0.00516801441341266	0.0445157074420265	-2.49486725200631	6.84134978399572	6.18849873477966	6.43350940431775	8.37708228518024	4.70365138413838	4.42511989894107
A23747	-0.744014149664257	9.66993201163191	-4.09068464232226	0.00517494575147847	0.0445434490907299	-2.49632038839766	9.81459519369852	9.90248130688649	9.77689841069919	10.1777720014624	9.38865331863227	8.95919183841253
KRBOX1	-0.6422808732113	4.22892779442281	-4.09062228923546	0.00517533704172922	0.0445434490907299	-2.49640236266397	4.41670096191411	4.36162420279017	4.54120163620619	4.45255887439585	4.0230739117493	3.57840717948126
FAM101B	0.839514169361926	9.88953957481521	4.09010250200817	0.00517860018193677	0.0445597617873625	-2.49708573795686	9.90795410763834	9.4929456131296	9.48404585357599	9.55386049910101	10.1760973270143	10.722334048432
RPE65	1.09686844483624	3.51870835915621	4.08937633493986	0.00518316274132844	0.044587243893387	-2.49804051149141	3.2666688861995	2.89179703814671	3.13259344001437	3.32128281248259	4.71083811893838	3.78906985915569
ENST00000398976	0.62835350972722	10.150747456797	4.08861179868287	0.00518797116824301	0.0446168259630023	-2.49904581680745	10.0541995936566	10.042149015987	9.83860586628365	9.83023067162431	10.395073989592	10.7442256036382
LOC401286	0.668758463945039	9.91308061091786	4.08808695677017	0.00519127492404137	0.0446334555820786	-2.49973599240054	9.90692570326674	9.57341606285229	9.57084271559039	9.70946001003528	10.1866519145513	10.5311872592111
DMRT3	-1.44747749089916	5.14035568890495	-4.08753149743977	0.00519477393654704	0.0446517547574915	-2.50046647434634	6.3743082421765	5.37227112916217	5.22768118521249	5.51713218693421	3.8487962683951	4.50194512154926
lincRNA:chr1:24041238-24047513_F	0.642659320582756	6.71887303447771	4.086738180067	0.00519977580208833	0.0446670580027199	-2.50150984065342	6.74460439316159	6.31958983677847	6.54044494255676	6.41397387130368	7.23465406287341	7.05997110019235
NOX4	-0.797838220799785	8.41305422189578	-4.08659681283912	0.0052006676797838	0.0446670580027199	-2.50169577567118	9.01890420933234	8.50259755882492	8.51221532379211	8.68228409003348	7.70701276069249	8.05531138869936
SELK	-0.65295479620621	14.5102722987143	-4.08587214728561	0.00520524220261125	0.0446945638467229	-2.50264894708179	14.89099073601	14.5315243487562	14.5901218323309	14.8990586727016	14.1467830788838	14.0031551236032
PIGS	0.675433702851556	11.1314706501698	4.08550265811646	0.0052075763473	0.0447003439481957	-2.503134975382	10.8941565168662	10.7753418462452	10.8713121463951	11.084493820704	11.3703788819718	11.7931406888365
lincRNA:chr3:188845081-188877706_R	1.06031037984669	9.54599404615142	4.08533123508079	0.00520865965642481	0.0447003439481957	-2.50336047307579	8.75508099886165	9.69826266643286	9.2564043638187	9.06048098236355	10.1399851117951	10.3657501536366
TUBB	0.642299074371209	13.9422748009557	4.0835158336198	0.00522014736278005	0.0447772909866857	-2.50574879921328	13.9320664701609	13.8462722451455	13.6160918136034	13.5182699090846	14.4181413933045	14.322806974435
A_33_P3220847	0.779228497395909	4.49373893510475	4.08226358427489	0.00522808777197226	0.0448080545507868	-2.5073965286476	4.33595811264679	4.38511662529168	4.35986871006543	3.85504096255386	5.130640344091	4.89580885597971
FOXA2	0.940677333025554	13.7653583239913	4.08047876950713	0.0052394281626488	0.0448698347146713	-2.50974541285808	13.817429946467	13.6706372775952	13.1823939206575	13.1367357072116	14.3064318990973	14.4785211929195
lincRNA:chr6:3897476-3911792_F	0.802654630563452	5.64987567315694	4.07684800985138	0.00526258115520211	0.0450207737114021	-2.5145250698269	5.47193347696411	5.68216437625883	5.33209723496198	5.04310143035825	6.29752058015522	6.07243694024327
lincRNA:chr3:171491881-171531406_R	1.19406020993003	8.49881846245163	4.07589094831036	0.00526870301231756	0.0450494850478397	-2.51578529983895	7.91413361458622	7.65773248888508	8.32117474133705	8.51015272509145	9.61915701747063	8.97056018733934
C7orf41	0.619455604825539	10.8474472998843	4.07214093710563	0.00529276577484408	0.0451867362354963	-2.52072449353434	10.8519709740966	10.5301355201296	10.7017427983651	10.479999100512	11.1706734848931	11.3501619213096
lincRNA:chr3:170407430-170459133_F	1.39533738200002	5.7256879957433	4.07210025389344	0.00529302749098001	0.0451867362354963	-2.52077808925632	4.6334570560789	5.70256597190317	5.47619354346389	5.23008556886056	6.26775477851375	7.04407105563954
lincRNA:chr18:67664795-67670937_R	0.831821033513434	9.67857513452674	4.07209248150962	0.00529307749254547	0.0451867362354963	-2.52078832855701	9.31723270538696	9.61341275764536	9.55320053852737	9.12135982519601	10.4714737253756	9.99477125502913
NUP188	0.612267244566418	8.47738367458487	4.070780271147	0.00530152671927849	0.0452351587045405	-2.52251715475969	8.53058364193431	8.24891401962154	8.13102965264129	8.18265105805379	8.8489802666204	8.92214340863791
C2orf67	0.849655633964967	5.03383786021751	4.07032479097585	0.00530446299824665	0.0452483611138731	-2.52311730495002	5.12082653059166	4.78766463278636	4.6414272244762	4.45255887439585	5.45147306353494	5.74907683552003
PEAR1	-1.65274743086762	5.06836724237871	-4.06962838417546	0.00530895589121239	0.0452629824831264	-2.52403496374434	5.39516374542269	5.33612069897715	5.70100682042607	6.04484094584575	3.24542572363483	4.68764551996577
SNORA59B	0.706880594396822	7.529566240884	4.06629248301013	0.00533053583220304	0.0454112844176956	-2.5284316809248	7.47260307243783	7.14620404930119	7.07983615547828	7.47711422712296	7.8741849227932	8.12745501817057
lincRNA:chr9:14586758-14587747_R	0.676585898629454	6.08516941258898	4.06607805131114	0.005331926294554	0.0454112844176956	-2.52871435750486	5.8671661484121	6.10187998427423	5.88619514741465	5.58332183874899	6.59537601752279	6.47707733916111
XLOC_001663	0.705561760087135	6.63430097555287	4.06501084537839	0.00533885244098665	0.0454339678656346	-2.53012131158376	6.2720781563404	6.4834400546838	6.3995205196933	6.44141615804445	6.84072058539537	7.36863037915987
INPP5F	-0.665549786263626	9.60539682698352	-4.06487190350671	0.00533975490052655	0.0454339678656346	-2.53030449825309	9.79112349374972	9.54524895860111	9.95094671255137	10.0216678580501	9.13857713753522	9.18481680141366
H1FX	0.642941299582913	11.4362907779918	4.0648082643601	0.00534016830762547	0.0454339678656346	-2.53038840365923	11.3516150623912	11.4265350221471	11.0122018327539	11.0975561285644	11.842408771383	11.8874278507111
MICU1	0.644737989101849	8.10527369365386	4.06432788733591	0.00534329002965675	0.0454486577796679	-2.53102177865713	8.13421346096673	7.947077137262	7.80463855027431	7.67551497397661	8.58122024570567	8.48897779373786
lincRNA:chr5:34044618-34053161_R	0.801709538648736	7.56467050247751	4.06085132296931	0.00536594247251921	0.0456111619025668	-2.53560661838677	7.33412080041842	7.07322249679348	7.2441420684144	7.53825059275207	8.35439461162067	7.843892444866
lincRNA:chr6:2792476-2823401_R	0.709238887438008	7.02698492026438	4.06075133090654	0.0053665955604426	0.0456111619025668	-2.53573851250389	6.83567709332703	7.00423950871226	6.85137981983111	6.47099140926977	7.58412966345782	7.41549202698829
CELF1	0.65188544641637	11.8329916346463	4.06003073774442	0.00537130463241026	0.0456263791977293	-2.53668905111519	11.7563681405254	11.5889880424494	11.5866499507096	11.5307798096788	12.488190998885	12.0469728656294
ARID1A	0.738481473011235	10.0842900046477	4.05995994663499	0.00537176749751691	0.0456263791977293	-2.53678243616824	9.95548501356837	9.91615892985812	9.84794027609795	9.63293383505135	10.3231107448798	10.8301112284306
CEP41	0.599846067020732	10.8783327007947	4.05930650759181	0.0053760420614235	0.045631923458831	-2.53764446370721	10.6766197571472	10.7567974696567	10.5989612927349	10.6811575276124	11.0801149548777	11.4763452027394
A_33_P3347049	0.697257218977893	9.03129292575874	4.05895397068609	0.00537834978827798	0.0456377505836619	-2.53810956208837	8.90959819933034	8.93297634249513	8.84276814414754	8.51015272509145	9.64341960830736	9.34884253518065
PCDHGB2	0.672880442091176	5.08086002295059	4.05877367864555	0.00537953041229277	0.0456377505836619	-2.53834742657123	4.97535249962393	4.95630968114994	4.54120163620619	4.95340235203405	5.59306820552566	5.46582576316375
lincRNA:chr8:90736857-90737871_R	0.663011802118474	7.15374164315163	4.05679453093731	0.00539250945398309	0.0457121468858723	-2.54095888515926	7.22395771191937	6.88144064232399	6.86040969750711	6.7651427846981	7.67751137441583	7.51398764804541
LRFN2	0.595095754151314	5.84209931860016	4.05514679605194	0.00540334145486638	0.0457801442328172	-2.54313348522544	5.74807056979293	5.44610548209377	5.76839461087221	5.61236560610666	6.34332688085813	6.13433276187728
PCP4L1	-0.875067930052482	6.95761801893167	-4.05429728857877	0.00540893537633678	0.0458037139992002	-2.54425477853788	7.44083134115507	6.80374940797349	7.23039704364804	7.52225152302005	6.38070684486004	6.36777195293333
SLC26A10	0.944994629562279	8.26730620085553	4.05371790094467	0.00541275424654652	0.0458048659593867	-2.5450195920552	8.20552664724605	7.70495282652051	7.81919200314361	8.07956048709559	8.56591773494997	9.22868750617747
lincRNA:chr7:105551484-105564551_F	0.871092640964065	8.1650425891543	4.05363672102495	0.00541328955838901	0.0458048659593867	-2.54512675652209	7.81567433190119	7.65209525393783	8.3176746469563	7.71326926920312	8.87069743961463	8.62084459331272
A_33_P3422439	0.751337669437274	7.49678857711334	4.05209433506199	0.00542347136189249	0.0458529391834948	-2.54716302117587	7.57209721465938	7.24657857491934	7.21044433661004	6.95625062301488	7.92523067290368	8.07013004057269
C9orf152	0.644293501050738	4.1204379575008	4.05197300236972	0.00542427321437189	0.0458529391834948	-2.54732321985039	4.18252933461862	3.80817795973722	3.77694557169253	3.85504096255386	4.63998137415985	4.45995254224275
lincRNA:chr6:22186573-22186982_F	0.629172469064575	8.71848550520743	4.05192340513831	0.00542460102566807	0.0458529391834948	-2.54738870496919	8.55978983712913	8.50960853841461	8.29253074840029	8.67311627146626	9.26972968955707	9.00613794627723
MCAM	0.661931395248611	9.80568810196386	4.05161709174951	0.00542662607795224	0.0458581576501816	-2.54779315018759	9.35205719879508	9.50184830194777	9.73611890225139	9.75015281119638	10.3534502008524	10.1405011967401
THC2539168	0.982150957271478	7.22376603519469	4.05007053297577	0.00543686318072029	0.0459327520327606	-2.54983537997413	7.03275319831581	6.88144064232399	7.00606452604692	6.66527116439673	7.46980821168013	8.28725846840456
lincRNA:chr12:48037808-48056833_R	0.636024370143676	6.82130666534766	4.04977744988084	0.00543880557686907	0.0459372489700969	-2.55022243532184	6.85044246063627	6.53033523584159	6.3995205196933	6.65689595169459	7.193542061231	7.29710376298923
MSI2	-0.62905467231251	9.39686718900953	-4.04895033269354	0.00544429138747835	0.0459612096789497	-2.55131482154166	9.73777093737894	9.64730986346854	9.49581951177077	9.5453080065032	8.78197932537118	9.17301548956452
lincRNA:chr16:30882074-30888674_F	0.666631823753391	8.27256919192186	4.04880465728704	0.00544525820321007	0.0459612096789497	-2.55150722759565	8.25819121168964	7.90588603676277	7.86245414662834	8.17490294093551	8.61026983953025	8.82371097598466
LOC648149	1.11796525881389	7.95474934653058	4.0487117384151	0.0054458749842142	0.0459612096789497	-2.55162995516803	8.12758398778063	7.15103373902522	7.3223378022779	7.72742151195339	8.6794200837485	8.72069895439785
NEUROD4	-0.6941034894502	3.38297587355521	-4.04824026645553	0.00544900572822316	0.0459723255746365	-2.55225269639125	3.88464424577616	3.65054010228801	3.36048350612404	3.56170695929955	3.01063790944287	2.82984251840062
ITGB8	-0.675432500345415	10.7929226768341	-4.04681092138717	0.00545850922225127	0.0460149952401882	-2.55414083729929	10.7072447869312	11.0659029072045	11.1299763726318	11.169143307696	10.4134922633873	10.2717764231537
BC040680	0.617308480896575	7.00540626001227	4.04449839959507	0.00547392352290519	0.046102380197953	-2.55719627068967	7.03118614865604	6.74730000505286	6.74847035788738	6.67159055392405	7.53636841324396	7.29752208130935
LOC283483	-0.792679030962774	6.18299258189398	-4.04317119664641	0.00548279175938603	0.0461532059807542	-2.55895019768612	6.3488687783893	6.31958983677847	6.30381169193982	6.81660539508536	5.48869798389277	5.82038180527815
ENST00000469997	0.785947875507295	6.35913192776691	4.04275020035743	0.00548560812044776	0.0461649846912495	-2.55950660689206	6.1294467423326	5.886500019291	6.23831768689035	6.13433276187728	6.59537601752279	7.17081833868742
lincRNA:chr13:55155174-55168174_F	0.681968622768197	5.58313770669755	4.04016930198372	0.00550290856938767	0.0462984977745856	-2.56291821240645	5.47193347696411	5.05019451348819	5.39387759057495	5.50725374873869	5.94123414854208	6.13433276187728
lincRNA:chr14:75306247-75311522_F	0.704942635041999	8.94909108372516	4.03995982686889	0.00550431537222489	0.0462984977745856	-2.56319515332101	8.71027417200199	8.75349404247198	8.79421827656633	8.59845433047101	9.14898923749959	9.68911644334007
lincRNA:chr13:50613143-50613550_R	0.728608866805679	7.53073224220161	4.03928536168992	0.00550884766972613	0.0463246594054383	-2.56408688740729	7.40254691456231	7.55709369971049	7.20452658586257	6.98728327959685	8.05390115032935	7.97904182314812
VSTM2A	-0.780966512986735	5.09769712627724	-4.03847003453079	0.00551433202726709	0.0463468509938803	-2.56516494853094	5.19395044721378	5.06350736169365	5.56380576491712	5.61081361526672	4.64359972416522	4.51050584440694
lincRNA:chr6:56727979-56729136_R	0.603734974909766	5.22214315037878	4.03780434426258	0.00551881430217662	0.0463502116381855	-2.56604522503275	4.95456598683914	5.26027767097828	4.88425329729693	4.98449567985444	5.70792352148848	5.54134274581544
CHN1	0.676590886747883	10.4046603216537	4.03765256613442	0.00551983682771559	0.0463502116381855	-2.56624593809833	10.2422537238671	10.307109900933	10.1098011713267	10.0573553081574	10.6252211133307	11.0862207123072
CEP350	-0.813448079478697	11.8121050002505	-4.03756556693379	0.00552042303331061	0.0463502116381855	-2.56636098831059	12.1723210001144	12.1839297796234	12.1636053195575	11.8131613410115	11.552271333211	10.9873412279851
TEX9	0.758793133215061	5.02156576076124	4.03539478226459	0.00553507213365368	0.0464287641985007	-2.56923205243635	5.02659844234007	4.89034670602528	4.70503484266368	4.45255887439585	5.41474254358598	5.64011315555658
lincRNA:chr5:147385957-147400457_F	0.801012618844804	7.31797280040772	4.03533448662298	0.00553547963738149	0.0464287641985007	-2.56931180881056	7.43250385496312	7.06805749683988	6.86976895412229	6.8335440705792	7.75059273469683	7.95336969124502
LOC149351	-0.635593782051919	6.14125211020957	-4.03509963151586	0.00553706720373064	0.0464301256874989	-2.56962246967373	6.18602397391224	6.56598467227626	6.36799030701904	6.29246786369996	5.5757795712986	5.85926627305131
Q6TXG5	-1.42126876394882	8.73681851306479	-4.0320827144777	0.00555750553556384	0.0465416086971885	-2.5736138912997	8.74897419102042	8.7059621634249	9.69730720521592	9.69005551119632	7.96734411662115	7.61126789091
ME3	-0.624034705342157	5.88248081733418	-4.0313970138444	0.00556216244830769	0.0465579839006349	-2.57452126718402	6.1323761708217	5.81501897889207	6.18523228179282	6.22934211161968	5.4223563175839	5.51055904329492
VENTXP7	0.602267536731124	5.23636131909754	4.03074199865363	0.00556661497654905	0.0465819717675413	-2.57538810144701	5.16422088352254	4.85806529008764	5.19851161582363	4.92162410464817	5.5757795712986	5.69996644920464
CR997556	0.616080296704055	7.29311471033474	4.02901193916789	0.00557839411245003	0.046656571245516	-2.57767792845302	7.32530179677538	7.12864922926193	6.92270692015695	6.97436049953929	7.76064358015948	7.6470262361154
LGALS14	-1.13720266663605	5.29155916095636	-4.02461604681692	0.00560844730527309	0.046811782696357	-2.58349808754623	6.06518333411895	5.05019451348819	5.8516352315499	5.71549378684981	4.41247301703936	4.65437508269196
A_33_P3215565	0.851999218567381	7.361103095292	4.02398582692323	0.00561277049754356	0.0468358669309622	-2.5843327286544	7.42423302047694	7.08635328406478	7.03268433383833	6.7651427846981	8.12238383233453	7.7358213163393
TRPM4	0.671207471257154	7.90896768574035	4.02343647192578	0.00561654196583301	0.0468553361385255	-2.58506032223649	7.81683788836853	7.4998656772686	7.55451023533147	7.86971364698325	8.21282885418022	8.50004981231001
THC2584414	0.654123115613976	6.25123441921297	4.02194757443591	0.00562677768447718	0.0469046920745171	-2.58703251405499	6.0713646304652	6.05951631829147	6.2528157384232	5.74907683552003	6.70643308660574	6.66819990597217
HSPB8	0.661979194539793	9.11285255634893	4.02170164061334	0.005628470381118	0.0469067995921415	-2.58735830870686	8.95508786984135	9.12418001810778	8.76296284254064	8.72654056885289	9.42073309473031	9.68761094402061
TNIK	0.716491351785827	7.60479000870132	4.02110299962524	0.00563259301123045	0.0469165823436123	-2.58815138005446	7.43549481781513	7.02473239452212	7.47237570910835	7.53123531097859	7.98538881849147	8.17951300129227
KLK6	-1.50221446574661	6.38626591763857	-4.02071335827932	0.0056352781209541	0.0469165823436123	-2.58866759953171	6.55086007381053	6.39936600094312	6.82835263946579	7.76943757733031	5.36397808556283	5.40560112871882
ENST00000508021	-1.41680628996668	10.8592472213648	-4.02069496047318	0.00563540493939143	0.0469165823436123	-2.58869197455891	10.9563864633384	10.747538828741	11.7756804157837	11.8464582308851	10.0775273439756	9.75189204546519
ZNF806	0.68000642442726	5.45943708503092	4.01915911338383	0.00564600282192795	0.0469928037633998	-2.59072697292008	5.41896387159578	4.92459611737018	5.34546537357636	5.24204774501167	5.97860623713718	5.84694316549433
RNF165	1.10815690002456	6.67621129105266	4.01779736864736	0.00565541769722248	0.0470347623361365	-2.59253157219511	6.76248760930919	5.80401339203844	6.14507507470104	6.51572655479592	7.27177062490678	7.55819449056463
GYLTL1B	0.613806128079964	8.26942541476492	4.01744567513253	0.00565785205571282	0.0470347623361365	-2.59299768412365	8.22210482694606	7.93390234973224	7.98180819854167	8.1214781130664	8.51686620482587	8.84039279547724
AB051446	0.634292289804505	6.02970027091385	4.01741623059611	0.00565805591777892	0.0470347623361365	-2.59303670883048	6.01614961014086	5.92396194048651	5.739151274071	5.59381520588436	6.5279921314668	6.37713146343358
HLTF	0.624552227693406	10.8212893568322	4.0172945993407	0.0056588981291473	0.0470347623361365	-2.59319791576244	10.4626565755737	10.4314082497897	10.7993939854929	10.7589623128811	11.239269568606	11.2360454486496
